,id,star,comment,sentiment,snlp_result
12476,633706,10,吃 89 99 升价 挺 满意 一块 牛扒 吃 像是 猪肉 ,1,1
12477,633706,10,下次 老板 很亲 份量 很足 ,1,1
12483,172239782,10,内街 档口 做 旺 店铺 加 二三十个 位 外面 不摆台 真的 等位 多长时间 店铺 两大 特色 酸菜鱼 无骨 刺 皖 鱼 刀功 厉害 鱼片 滑 嫩 腌鱼 师傅 功底 厉害 老字号 牛骨 汤 汤 北京路 出名 50 年代 传承 确实 老年人 喝汤 北京路 饮食 做 精 出名 推荐 ,1,1
12485,86045,8,不错 服务态度 食物 口味 尚可 量 很够 两个 吃 唯一 太吵 太多人 说话 幽静 更好 ,1,1
12486,90908955,10,店里 猫猫 可爱 两只 刺猬 乱入 打理 店 空气清新 没什么 异味 点 两次 餐坐 很长 长时间 环境 适合 朋友 聊天 拍照 机会 还会 玩 点单 靓仔 耿直 boy 店里 菜单 摆设 店里 新品 更新 菜单 里 个性 特色 鲜明 一家 店 -.- 强烈建议 点单 问下 下单 点 无奈 一点 之外 值得 推荐 ,1,1
12487,73798971,8,便宜 好吃 赞赞 赞赞赞 下次 还来 ,1,1
12488,73798971,6,店铺 北京路 光明 广场 三十 楼 好找 不用 等位 自主 选择 窗边 位置 环境 安静 分量 挺足 团 三个 套餐 三个 大人 三个 小朋友 撑 扒 不错 饮料 原本 吃不饱 扒 大份 硬撑 吃 完 ,1,1
12490,164661961,10,味道 不错 ,1,1
12491,73798971,6,一般般   成熟 牛扒   滑 ,1,1
12492,74582725,8,点 98 两人 套餐 pizza 不错 薄 鸡 扒 汉堡包 ok 想象 中 好吃 榴莲 布丁 很浓 榴莲 味 偏甜 柠檬汁 料蛮 足 期待 太高 感觉 惊艳 总体 不错 ,1,1
12493,2501098,10,等位 吃个 麻辣 真的 好爽 挺好吃 ,1,1
12495,2501098,6,味道 不错 挺好吃 够 辣 ,1,1
12497,73798971,6,挺好吃 只不过 周末 要加 10 块 ,1,1
12499,633706,10,一家人 老人 小孩 喜欢 服务周到 值得 强烈推荐 ,1,1
12500,633706,6,味道 ㄧ 般般 ,1,1
12502,633706,6,不错   性价比 高 服务 团购 扒 吃 有点咸 口味 ,1,1
12503,5638032,10,手 抓 羊肉 不错 好吃 吃 ,1,1
12504,190303711,8,服务 不错 餐盘 精致 环境 不错 喜欢 粤菜 尝试 吃惯 川菜 吃 腻 加 辣椒 ,1,1
12505,633706,10,第二次 购买 超值 还会 买 ,1,1
12512,633706,10,环境 不错 挺 合适 口味 几次 ,1,1
12513,633706,10,周末 人不多 不用 等位 上菜 很快 ,1,1
12514,164166476,10,环境 ,1,1
12515,5527472,10,味道 挺不错 价格 贵 点 女朋友 喜欢 ,1,1
12517,73798971,8,味道 环境 挺不错 ,1,1
12519,633706,9,排国 大气 吃 撑 吃 完 不错 下次 ,1,1
12520,158754521,10,不错   吃 满意 开心 ,1,1
12521,633706,6,汤 真心 难 喝 鸡 扒 味道 牛扒 成熟 超级 生 ,1,1
12522,119357852,10,,1,1
12524,2501098,6,味道 不错 好吃 环境 人太多 排队 ,1,1
12525,4739416,6,第一次 这家 味道 五错 位置 挤迫 总体 感觉 OK ,1,1
12526,107377267,10,环境 ,1,1
12527,107377267,8,味道 不错 ,1,1
12528,164166476,8,不错 不错 ,1,1
12529,73798971,8,抵食 味道 分量 性价比 高 ,1,1
12530,86045,10,赞 次团 ,1,1
12531,2501098,4,剁 椒 烤鱼 吃 咸 麻辣 香锅 一点 好吃 ,0,1
12532,74582725,8,还行 吃 腻 两个 吃 足够 ,1,1
12536,5527472,6,确实 微辣 挺 辣   稍微 咸了 一点点 喇   总体 不错 ,1,1
12537,73798971,6,不错 价格 中等 人均 50 元 ,1,1
12538,157174142,8,挺 找到 店 电梯 旁边 环境 感觉 种草 介绍 朋友 出品 不错 试 泡饭 意粉 芝士 条 泡饭 鲜美 虾肉 爽口 整只 海鲜 品种 芝士 条 口感 面包 芝士 温馨 提示 12 点 15 分 挺 顾客 早点 找 位置 ,1,1
12539,73798971,10,不错 逛 想 吃 牛扒 觅食 这间 北京路 西餐 排名 不错 跑 吃 团购 店里 套餐 价只 优惠 块 出品 不错 雪糕 水果 自助 不错 下次 还会来 我要 额外 赢得 100 积分 哈哈哈哈 ,1,1
12540,160789530,4,上菜 速度 不错 每次 东西 吃 完 服务员 收走 一种 赶人 感觉 开心 ,0,1
12541,4739416,10,刺身 新鲜   团购 饭   分量 超足 ,1,1
12542,73798971,8,店 光明 广场   位置 找   团购 82 套餐 划算   两份 小吃 两个 汤 两个 扒   环境 不错   牛扒 成熟 刚刚     意粉 焦   服务   总体 不错   下次 还会 ,1,1
12543,73798971,6,灯光 不错 牛排 味道 ,1,1
12544,5527472,7,吃 尽兴 团购 套餐 不好 节假日 ,1,1
12545,633706,10,不错 很早 不用 分量 挺 ,1,1
12546,2501098,10,好吃 光顾 家 烤鱼 麻辣 香锅 团 一张 ,1,1
12547,633706,10,味道   服务员 高冷   环境 不错   上菜 很快 ,1,1
12550,91361393,8,味道 不错 强烈推荐 服务态度 不错 ,1,1
12551,5527472,8,不错 有点咸 特别 辣 ,1,1
12552,5527472,8,不错 分量 稍微 少 点 愉快 ,1,1
12553,95240348,8,味道 粤式 茶餐厅 味道 吃 习惯 ,1,1
12554,73798971,10,逛街 随笔 打开 美团 网 总体 环境 服务态度 一坐 服务员 送 一杯 柠檬茶 牛扒 八分熟 一点 建议 选 五分 熟 玉米汤 好喝 小吃 不错 建议 下次 几个 同价位 小吃 供选择 总体 满意 下次 吃 正价 ,1,1
12555,73798971,10,挺 划算 ,1,1
12556,86045,10,不错 下次 机会 ,1,1
12558,2501098,8,美团 买 劵 小龙虾 说 麻辣 蒜 香味 点 蒜 香味 小龙虾 好像 不蒜 香味 一粒 蒜 ,1,1
12559,95652015,8,团购 左 灯泡 花茶 黎试 位于 万福 路 几易 稳 装修 风格 可爱 店家 验证 好快 十几种 花茶 选择 仲写 左 功效 系 原因 饮 唔 冻 店家 帮忙 换 左热 噶 我要 噶 杯系 茉莉 玫瑰 饮 起身 好香 ,1,1
12561,5527472,10,实惠 吃 挺 包 酒水 开心 ,1,1
12562,74582725,8,不错 ,1,1
12563,2501098,10,味道 不错 环境 挺 交通 便利 找到 ,1,1
12565,163178422,8,总体 味道 不错 好吃 牛肉 火锅 ,1,1
12566,73798971,10,服务 真的 加 20 块 升级 220 克 刚刚 ,1,1
12568,620278,8,菜色 色好靓   味道 适中 服务 热情周到 环境 舒服 希望 推出 新品种 ,1,1
12570,73798971,10,味道 不错 价格 不贵 性价比 挺 ,1,1
12571,633706,8,朋友 介绍 挺 好找 不用 排队 菜量 足 味道 老板 热情 会常去 ,1,1
12572,633706,10,超值 ,1,1
12573,169458693,10,家庭聚会 老人家 喜欢 吃 吃 鱼 顺路到 北京路 逛街 找 吃 主打 顺德 粤菜 适合 口味 点 份 桑拿 鸡 一大 条 鱼 鸡蒸 吃 原汁原味 肉嫩 营养 鱼点 粥 底 整条 鱼 精髓 鱼头 配着 粥 底 鱼肉 爽滑 夏天 想着 火锅 好像 不太 适合 空调 挺大 吃 舒服 酱料 种类 调配 总体 团购 一家 四口 200 挺 优惠 划算 老人家 喜欢 出品 ,1,1
12576,5527472,8,口味 服务 不错 吃 时间 时间 长 ,1,1
12577,179408908,10,收银 服务 温柔 ,1,1
12578,633706,8,团购 算 便宜 抵吃 下次 还会 ,1,1
12579,633706,10,抵食 鸡 扒 大份 牛扒 大份 配餐 意大利 面 只系 素面 开 下次 回去 团购 餐厅 长期 团购 中午 不算 汤 没什么 味道 淡 沙拉 不算 特别 好吃 总体 不错 希望 下次 改进 祝 老板 生意兴隆 ,1,1
12580,2501098,10,分量 口味 不错 位置 好找 点 香锅 湖南人 吃 微辣 感觉 没放 辣椒 吃 辣 建议 中辣 ,1,1
12583,73798971,10,下班 同事 吃 牛排 打卡 这家 网红 牛 焰火 牛排 重点 团购 套餐 真的 超 划算 说 喜欢 这店 设计 理念 韵味 用餐 赏心悦目 感觉 我点 芒果 沙冰 这大 夏天 一杯 冰爽 芒果 沙冰 痛快 罗宋汤 味道 不错 酸酸的 开胃 好多 肉 噔 噔 噔 噔 主角 终于 咯 爱 肉 肉 牛排 我选 成熟 分量 很足 搭配 黑椒 汁 超 好吃 鸡蛋 熟 刚刚 好赞 吃 薯条 薯条 配 番茄酱 最爱哈 满意 一顿 晚餐   黑椒 牛排   薯条   美式 西冷 牛扒   罗宋汤 ,1,1
12586,5527472,10,吃 总得 感觉 不错 菜品 挺好吃 ,1,1
12587,2501098,10,超值 两人 吃得饱 味道 不错 下次 ,1,1
12589,2501098,10,好吃 宿舍 聚餐 划算 吃 超级 ,1,1
12590,73798971,8,点 两个 汤 走 罗宋汤 提醒 服务员 ,1,1
12591,91361393,6,烤肉 一般般 服务 不错 等位 人去 ,1,1
12592,73798971,10,服务 到位 环境 不错 位置 好找 玉米汤 喜欢 喝 机会 光临 ,1,1
12593,633706,10,餐厅 装修 完 环境 美 设计 食物 烹调 不错 满意 服务 质素 高 ,1,1
12595,5527472,6,服务 喊语 东西 好吃 酸梅汤 大爱 ,1,1
12596,109403441,6,味蕾 享受 值得 一试 约 三五 好友 分享 ,1,1
12600,73798971,10,不错 ,1,1
12602,5638032,8,菜式 味道 行 凉拌 鹌鹑蛋 不错 ,1,1
12604,158754521,10,好吃 美味 哈哈哈 推荐 ,1,1
12605,4205874,10,吃饭 吃 鸡排 价格 优惠 卫生 猪扒 包 味道 正宗 喜欢 大赞 ,1,1
12606,633706,8,份量 足 服务 ,1,1
12607,73798971,8,第一次 光明 广场 店 吃 味道 环境 比岗 顶店 位置 宽敞 点 ,1,1
12609,5527472,10,不错 忘记 拍照 ,1,1
12610,633706,4,环境 牛扒 不错 鸡 扒 杂菌 汤太淡 沙拉酱 太薄 餐包 不错 柠乐 柠檬 厚切 不错 图 两人 团购 不让 选 位置 理解 位 舒服 ,0,1
12611,74582725,8,一小 煲 两个 女生 够吃 布丁 推荐 榴莲 糯米 超 好吃 喝汤 喝汤 ,1,1
12612,5527472,6,吾 抵食团 左 一张 100 一张 50 两个 ,1,1
12613,164661961,8,分量 挺足 吃 吃不完 好多 肉 ,1,1
12614,73798971,10,味道 不错 分半 不错 ,1,1
12615,5638032,10,味道 确实 不错 期待 二斤 大骨 汗 下次 早点 吃 很爽 羊杂 羹 建议 点 超级 骚 好吃 ,1,1
12616,158754521,10,第一次 吃 味道 棒极了 强烈推荐 ,1,1
12617,109403441,8,总体 感觉 算 价格 服务员 笑脸迎人 不错 ,1,1
12618,2501098,6,地方 服务 周到 态度 ,1,1
12619,2501098,8,口水鸡   吃   好吃   好吃   好吃 ,1,1
12621,159146980,10,服务 ,1,1
12622,633706,10,环境优美 食物 美味 不错 ,1,1
12623,4739416,10,特色 味道 好吃 下次 ,1,1
12624,73798971,8,朋友 四个 人一   等位 很快   上菜 慢   环境 吵   胜 实惠 性价比 高 牛排 点赞   西瓜 沙 冰点 赞 ,1,1
12625,73798971,8,520 那天 等位 口味 ,1,1
12626,86045,10,第二次 团购 味道 环境 不错 出品 不错 满意 满分 ,1,1
12628,633706,10,竹风 餐厅 吃 今次 第一次 团购 吃 出品 口味 份量 正价 团购 价格 很化算 服务 周到 环境 安静 下次 还会 吃 ,1,1
12629,92159107,10,服务周到 甜品 不错 推荐 推荐 ,1,1
12630,633706,8,吃 希望 ,1,1
12633,119357852,10,服务 不错 出品 适合 聚会 ,1,1
12634,4739416,10,味道 菜品 饭 分量 足 小店 雅致 还会 ,1,1
12635,73798971,10,不错 ,1,1
12637,2501098,6,去过 N 次 味道 不错 团购 贵 ,1,1
12640,158754521,8,好吃   两个 吃   超级   机会 回再 ,1,1
12641,5527472,8,不错 味道 很足 全家人 吃 很饱 吃 盘面 面是 现场 拉 新鲜 小贵 ,1,1
12642,633706,8,挺 下次 机会 回去 ,1,1
12644,2501098,6,真的 好吃   辣 香 吃 爽 ,1,1
12646,4205874,8,面包 饮料 价格 接受 ,1,1
12647,73798971,6,环境 点 套餐 中 两个 牛排 不错 套餐 价钱 便宜 算是 另点 咖啡 口感 感觉 洋快餐 ,1,1
12648,2501098,10,不错 星期 内来 次 团 张 服务员 不错 服务周到 ,1,1
12650,73798971,6,菜品 不错 小吃 牛排 难吃 ,1,1
12655,5527472,6,焖 锅 一般般 菜式 贵 送 酸奶 挺 ,1,1
12656,74582725,8,还好 榴莲 披萨 值得 推荐 好吃 总体 还好 小贵 拼盘 不怎么样 ,1,1
12657,73798971,8,光明 广场 灯光 太暗 味道 不错   套餐 甜不辣 炸豆腐 好吃   服务员 散漫 感觉 即时 收拾 餐具 餐具 旁边 希望 改进 ,1,1
12659,5527472,8,牛蛙 口味 不错 排队 少 久 ,1,1
12660,633706,8,说实话 真心 妹子 吃 开心 沙拉 味道 怪怪的 ,1,1
12661,633706,8,节假日 出品 人多 原因 希望 下次 改善 ,1,1
12664,73798971,10,易 找 味道 不错 份量 十足 环境 舒适 ,1,1
12665,172239782,8,地方 卫生 看着 小哥 服务态度 挺 点 双人 套餐 两大 一小 感觉 吃 加点 一份 小龙虾 冰红茶 味道 不错 酸菜鱼 新 鲜嫩 滑 小麻小辣 味道 适中 小孩子 吃 停 口 小龙虾 味道 不错 个头 太小 点 ,1,1
12666,633706,10,好吃 环境 ,1,1
12670,158754521,10,吃 挺好吃 ,1,1
12671,633706,10,吃 服务 员工 亲切 算 老板 说 稍微 差 一点点 服务 嘻嘻 ,1,1
12672,172239782,8,味道 不错 真的 无骨 性价比 高   喝汤 老坛 酸菜鱼   味 萝卜 牛腩 ,1,1
12673,633706,10,经食 一如既往 ,1,1
12674,2501098,8,上菜 速度 慢 口味 不错 ,1,1
12675,2501098,10,菜品 口味 挺 习惯 服务 精进 ,1,1
12676,633706,8,味道 价格 这样的话 对得起 咯 ,1,1
12680,633706,10,挺不错 菜色 意 面 好吃 牛肉 很嫩 价格 还过得去 ,1,1
12683,117225790,10,,1,1
12684,5638032,8,挺不错 吃 位置 挤 还好 ,1,1
12685,109403441,10,赞 ,1,1
12686,164409108,10,仰忠汇 开 餐厅 住 打算 拔草 朋友 喜欢 吃 日料 想 试试 这家 环境 不错 人气 旺 等位 超 小时 牛肉 送 寿喜 烧 吃 做法 有点像 小锅 边炉 食材 新鲜 拌生 鸡蛋 吃 挺 有意思 总体 不错 下次 ,1,1
12687,73798971,10,美团 划算 环境 不错 选择 ,1,1
12690,107377267,8,环境 设计 风格   味道 不错   份量 少 加 几个 菜 ,1,1
12691,2501098,8,广州 吃 好吃 烤鱼 服务 不错 ,1,1
12692,633706,8,不错 挺   下次 时间 ,1,1
12693,172239782,10,份量 足到 怀疑 人生 性价比 高 ,1,1
12694,73798971,10,不错 物美价廉 哈哈哈哈 哈哈哈 真的 挺好吃 ,1,1
12695,5527472,10,环境 不错 态度 两个 吃不完 ,1,1
12696,2501098,10,不错   好吃   环境   服务 ,1,1
12697,2501098,4,味道 上菜 速度 挺快 烤鱼 加 配菜 好吃 ,0,1
12699,633706,6,总体 还行   人能 吃饱 ,1,1
12700,5527472,8,份量 太 少 价格 挺贵 四个 人食 服务态度 挺 环境 挺 舒适 ,1,1
12701,109403441,10,店面 位置 好找 地铁 北京路 站 往前 30 米处 店内 气氛 不错 装饰 好看 上菜 挺快 赠送 东西 份量 足 四个 人去 吃 额外 点 东西 价格 实惠 特别 推荐 鲜牛丸 点 好几份 好吃 汤汁 锁 丸 里 一口 咬 爽 服务员 态度 霸王餐 怠慢 ,1,1
12702,73798971,10,环境 服务态度 味道 不错 强烈推荐 朋友 约会 地方 ,1,1
12703,73798971,8,不错 ,1,1
12704,633706,10,好吃 牛排   划算   环境 不错 ,1,1
12705,5527472,8,味道 不错 美团 挺 下单 完后 钱 团 下次 ,1,1
12707,74582725,10,环境 不错 小姐姐 样子 不错 ,1,1
12708,5638032,10,味道 不错 电影院 图 不传 东北菜 ,1,1
12709,160789530,10,牛扒 不错 火焰 牛扒 点火 过程 中规中矩 ,1,1
12710,633706,10,好吃 表弟 ,1,1
12711,73798971,10,三次 性价比 挺 高 每次 吃 涨涨 ,1,1
12712,117225790,8,番茄 牛肉面 超级 好吃 汤汁 浓郁 番茄 酸甜 适中 牛肉 嫩 滑 面条 筋道 完美 叉烧 虾仁 炒饭 干香 松软 蛋挞奶 香味 十足 不错 番茄 牛肉面 只能 算是 中规中矩 惊艳 喜欢 墙上 电影海报 ,1,1
12713,633706,6,性价比   味道 对得起 价钱 ,1,1
12714,633706,10,菜品 不错 服务 机会 还会 ,1,1
12715,2501098,8,味道 两个 吃 分量 服务员 超 温馨 ,1,1
12716,73798971,10,双人 餐 味道 不错 位置 易 找 服务 ,1,1
12717,5527472,10,吃 味道 不错 在家 学着 做 ,1,1
12718,5527472,6,口味 不错 久 值得 试试 ,1,1
12719,633706,8,挺不错 分量 够 足 味道 挺 肉质 够 嫩 赞 ,1,1
12721,164166476,10,两个 吃 女生 真的 吃不完 太爱 吃 鸡爪 哈哈哈 配菜 鸡爪 老板 送 土豆丝 ,1,1
12722,2501098,6,环境 中午 价格 偏贵 一点点 中辣 辣 吃 辣 朋友 点辣 微辣 送 豆浆 西瓜 意外 感谢 卖家 服务态度 不错 慢 一点 ,1,1
12723,74582725,10,环境 特色 服务态度 比较满意 团购 机会 帮衬 ,1,1
12724,633706,10,喜欢 吃 吃 真的 超 好吃 ,1,1
12726,86045,10,味道 不错 位置 好找 习惯 好评 下次 还来 ,1,1
12727,633706,8,不错 周末 挺多人 老板 吃饱 让位 吃 ,1,1
12729,164491336,10,味道 大众 口味 环境 服务态度 地方 好找 吃 很饱 ,1,1
12730,179658375,10,好吃 不错 服务 ,1,1
12732,73798971,6,黑椒 汁 不错 牛扒 行 服务态度 水果 自助 种类 少 ,1,1
12735,633706,10,蔬菜 沙拉 一般般 不错 总体 算好 O ,1,1
12737,5527472,6,味道 不错   关键 400 没能 吃饱   七八层 样子 环境 服务 不错 ,1,1
12738,5638032,10,无数次 喜欢 吃 面食 不错 米饭 好吃 ,1,1
12739,73798971,10,实惠 两个 团购 套餐 吃 很饱 下次 机会 ,1,1
12740,73798971,8,环境 不错 牛排 口感 饮品 好喝 挺 划算 ,1,1
12744,109403441,8,提前 排号 超级 喜欢 吃 牛肉 火锅 肉 赞 调料 赞 吃 很爽 ,1,1
12745,633706,6,上菜 挺快 中午 口味 一般般 ,1,1
12746,5638032,8,环境 感觉 不错 服务员 特好 食物 味道 ,1,1
12747,95652015,10,终于 心心念念 猫 咖 ,1,1
12748,633706,8,味道 不错 环境 不错 是因为 团购 不用 再点 感觉 服务 ,1,1
12751,2501098,10,不错 吃 麻辣 重庆 辣 花 324 位 等位 打折 ,1,1
12753,4739416,10,店内 很小 干净 光线 足 服务 再试 品种 盖饭 ,1,1
12754,633706,10,不错 下次 同事 试试 ,1,1
12755,164491336,6,口味 不错 ,1,1
12758,2501098,8,还好 尝 ,1,1
12760,633706,4,饮食 行业 食物 口味 做 不好 硬伤 ,0,1
12761,73798971,10,这间 口味 环境 优雅 ,1,1
12762,5527472,6,不错 股 服务 ,1,1
12763,620278,8,出品 改进 ,1,1
12765,4739416,10,好吃 加点 芝士 更好 ,1,1
12766,4739416,8,不错 服务态度 挺 烧焦 点 ,1,1
12767,2501098,6,味道 挺香 辣 ,1,1
12769,164166476,10,上菜 很快 分量 足 点 两人餐 够吃 服务员 礼貌 推荐 ,1,1
12771,633706,10,环境 食物 不错 ,1,1
12774,5527472,8,一如既往 好评 楼太高 ,1,1
12775,164166476,10,环境 不错   上菜 速度 特别   吃 开心 强烈推荐   肉蟹 煲 不错 ,1,1
12776,633706,6,还行 饮料 扒食 0K 小食 份量 ,1,1
12777,73798971,8,味道 不错 红红火火 好好 好好 ,1,1
12778,109403441,10,好吃 好吃 好吃 服务员 小姐姐 态度 三个 吃 很饱 那天 饿 敞开 吃 牛肉丸 爆灯 ,1,1
12779,73798971,10,味道 不错 环境 适合 情侣 三五 知己 ,1,1
12780,74582725,10,味道 光明 广场 后门 旁边 一道 菜 调味 好吃 野味 我要 左 188 蚊三人餐 两人食 碟头 几大下 总体 性价比 系间 创意 餐厅 前菜 虾条 虾 条 噶 凉拌 冰菜 新奇 沙律 汁 味道 正 住 榴莲 肉 雪糕 超正 味道 超级 浓 上次 泰国 食 噶 榴莲 味道 感 醇厚 浓郁 果味 茶 不失 榴莲 披萨 值得 推荐 比尊宝 味道 浓郁 太 尊宝 甜味 披萨 榴莲 肉多 无加粉 感觉 咸咸 甜甜 正 d 脆 拼盘 牛仔 骨好 食 真 牛肉 味 鱼系 烧 海鱼 味道 还好 加 d 汁会 好食 d 青口 调味 好食 酸 酸辣 辣 野味 两条 脆皮 肠几大条 无加粉 感觉 多肉 错 总体 间店 噶 调味 榴莲 仲有 创意 系 吸引 噶 地方 榴莲 披萨 ,1,1
12783,90908955,4,东西 挺好吃 猫咪 太 精神   大部分 睡觉   亲人 撸 惯 发现 挺 猫 眼睛 发炎 症状 善意 提醒 橘色 加菲长 猫 廯 ,0,1
12784,164166476,10,服务 味道 不错 下次 吃 ,1,1
12785,179658375,4,好吃 套餐 白饭 逼人 买 煲仔饭 ,0,1
12787,633706,10,量 足 环境 不错 朋友 叉子 小心 掉 地上 服务员 说 换个 叉子 很快 拿上来 ,1,1
12788,5527472,8,还行 辣 总体 不错 ,1,1
12789,633706,9,味道 很赞 吃 N 次 儿子 喜欢 吃 他家 牛扒 下次 约 ,1,1
12790,73798971,8,拍 两份 套餐 拍 一百块 钱 代金 卷 特别 夸夸 家 芒果 沙冰 真的 超 好吃 套餐 里 四杯 吃 完后 妹妹 说 太 好吃 点 四杯 哈哈哈 好吃 任性 西冷 牛排 ≥ ﹏ ≤ 量 足 够吃 甜不辣 太有 嚼 劲 越嚼 越 好吃 环境 布置 别出心裁 服务态度 ,1,1
12791,620278,6,优惠 力度 出品 ,1,1
12792,633706,6,真的 ,1,1
12793,160789530,6,便宜 便宜 牛扒 口感 ,1,1
12794,633706,10,扒类 挺好吃 很赞 沙律 好吃 鸡柳 挺赞 总体 挺好吃 ,1,1
12796,158754521,10,合口味 分量 足 服务 周到 上菜 很快 ,1,1
12797,4739416,10,食物 美味 好吃 大麦茶 浓 一点 完美 超赞 环境 不错 下次 ,1,1
12798,90908955,8,价格 贵 猫咪 可爱 ,1,1
12799,73798971,4,环境 食 七成 热 腓 牛扒 口感 不行 说昵 感觉 像是 牛扒 告诉 说 豆腐 做 反正 肉 口感 ,0,1
12803,73798971,10,味道 下次 还会 ,1,1
12804,4739416,8,划算 味道 挺好吃 ,1,1
12805,5638032,8,时间 长 服务 不错 感觉 人手 ,1,1
12806,73798971,8,地方 挺 好找 味道 不错 ,1,1
12807,73798971,10,美团 发现 这家 店 北京路 新开 装修 格调 服务员 热情 菜 品味 美量 足 价格 实惠 体验 牛排 很嫩 ## 豆腐 ## 英式 沙朗 牛排 意粉 份   粟米 汤 罗宋汤 选 冻 柠茶 杯 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 好好 ,1,1
12808,633706,8,环境 味道 行 对得起 价格 ,1,1
12809,73798971,6,牛排 小吃 起码 肠胃 敏感 吃 拉肚子 吃 好渴 玉米汤 罗宋汤 好喝 口味 有别 咯 芒果 冰沙 好喝 环境 还好 适合 情侣 服务 差强人意 有空 约 三五 知己 团购 吃 吃 不错 ,1,1
12810,119357852,10,不错 ,1,1
12811,633706,6,不错 不错 不错 值得 一去 ,1,1
12812,5527472,8,菜 口味 重点 酱料 香 鱿鱼 ,1,1
12815,73798971,10,噢 挺好吃 价格 贵 分量 少 喜欢 哈哈哈 ,1,1
12816,633706,8,地段 价位 超值 分量 很足 老板 热情 怠慢 ,1,1
12817,73798971,10,出品 搭配 光顾 ,1,1
12818,74582725,4,想象 中 好吃 菠菜 饭 有种 奇怪 味道 装璜 好看 ,0,1
12819,2501098,6,不错 ,1,1
12820,5638032,8,北京路 店 不错 不用 排队 服务 ,1,1
12821,2501098,8,味道 不错呀 香辣 烤鱼 好吃 配菜 莴笋 地方 好找 服务 不错 沙漏 说 沙漏 漏 完 菜 免单 饭前 爆米花 凉拌 海带 小食 海带 好吃 烤鱼 很大 一只 两个 吃 饱饱 吃 完 ,1,1
12823,633706,4,一般般 下次 不去 试试 ,0,1
12825,73798971,6,72 元团会 ,1,1
12826,107377267,10,味道 不错 路 问 商场 人才 商场 七楼 不用 等位 点餐 十几分钟 样子 无线网 不太好 分量 十足 吃 撑 不行 顺带 商场 逛逛 服务员 态度 ,1,1
12827,5638032,8,价钱 口味 还好 份量 很足 ,1,1
12830,5638032,8,不错 喜欢 黑豆 皮 拍 黄瓜 ,1,1
12833,633706,8,女朋友 完 电影 吃 算是 挺 超值 ,1,1
12834,73798971,10,系 常客 两份 西冷 牛扒 黑椒 汁 成熟 罗宋汤 椰子汁 分量 足够 两个 小菜 好食 罗宋汤 够 浓 加 变 两个 西冷 牛扒 ,1,1
12837,633706,10,味道 不错 价格便宜 好评 ,1,1
12839,5638032,10,味道 不错 性价比 ,1,1
12840,164166476,10,服务 挺不错 环境 合适 约会 朋友 ,1,1
12841,73798971,10,等位 上菜 速度 牛排 换鸡 扒 减少 套餐 捆绑 特别 人性化 ,1,1
12842,73798971,6,口味 菜品 味道 接受 ,1,1
12843,86045,8,菜品 味道 不错 代金券 小贵 ,1,1
12844,73798971,8,不错 感觉 行 ╮ ￣ ▽ ￣ ╭ ,1,1
12845,73798971,10,环境 服务态度 东西 好吃 套餐 超值 星期六 日要 加 10 元 每次 排队 ,1,1
12846,2501098,8,小贵 口味 行 大桌 ,1,1
12848,67446384,8,好吃 下次 还会点   香甜 鸡翅 ,1,1
12849,164409108,10,听 朋友 讲过 哩间 日式 火锅 不错 落班带 埋 老公 拔草 ,1,1
12851,86045,10,甜品 实在 太甜 服务态度 菜式 挺 光顾 告知 甜品 茶位 团购 券 ,1,1
12852,73798971,8,光明 广场 吃 一如既往 好吃 性价比 高 喜欢 玉米浓汤 小吃 豆腐 ,1,1
12853,5638032,8,味道 上菜 挺快 ,1,1
12854,5527472,8,酱汁 味道 挺 下次 试试 味道 服务态度 ,1,1
12856,633706,8,套餐     牛排 鸡排 鱼排     汤   面包   芋头 丸     骨肉相连     饮料     不错     好多 好吃   点多     上菜 速度 很快     服务周到     环境     次 光顾     每次 朋友 带到 吃     推荐 推荐 推荐 ,1,1
12857,633706,10,,1,1
12858,5527472,10,味道 不错 环境 挺 第一次 感觉 不错 下次 还会 ,1,1
12860,633706,10,服务 挺 挺 大份 吃不完 ,1,1
12862,5527472,8,第一次 吃 失望 超 喜欢 黄金 小馒头 沾 炼奶 吃 好吃 ,1,1
12863,2501098,10,团 一张 券 光顾 喜欢 吃 辣 ,1,1
12864,5638032,8,还好 不错 还行 凑合 ,1,1
12866,107377267,10,味道 值得 推荐 ,1,1
12867,633706,8,挺   优惠   味道 好像 下降 ,1,1
12868,164166476,8,挺不错 鸡爪 好吃   招牌 肉蟹 煲 ,1,1
12873,633706,10,排都 好吃 牛排 全熟 朋友 吃 完 聊天 ,1,1
12876,159146980,10,牛肉 不错 酱料 选择 服务员 加肉 吃 酸奶 雪糕 配料 随便 加 好吃 值得 推荐 饮料 罐装 果粒 橙 啤酒 菊花茶 自助餐 战斗力 够 强 感觉 亏 ,1,1
12880,73798971,10,  不太能 接受 罗宋汤 味道 ,1,1
12881,107382571,10,生活 方式 生活 方式 ,1,1
12882,107377267,10,服务 挺 ,1,1
12883,73798971,6,味道 不错 蜜汁 尴尬 ⊙ ⊙ ,1,1
12884,73798971,8,加大 肉 不错 价格 越来越 贵 ,1,1
12885,186581968,10,味道 价钱 贵 环境 喜欢 ,1,1
12886,179658375,8,光明 广场 楼 挺 好找 ,1,1
