,id,star,comment,sentiment,snlp_result
11098,179408908,2,服务员 吃剩 排骨 拼成 一份 理由 排骨 没切 有切 一半 切断 排骨 两个 拼接 店里 忙 花 功夫 帮 顾客 排骨 吃剩 伪装成 一份 才切 女服务员 换 一份 没切 眼神 闪烁 说 信 发现 其他人 没切 没良心 吃剩 顾客 吃 辣鸡 ,0,0
11099,2501098,4,排队 排 好久 味道 一般般 ,0,0
11100,633706,8,一般来说 在乎 说 在线 观看 ,1,0
11101,158754521,10,好吃 好吃 真的 好吃 ,1,0
11106,158754521,4,味道 不错 吃 一块 蟹 ,0,0
11109,633706,10,牛排 好吃 店员 服务态度 进门 有人 招呼 赞 下次 还会 光临 本店 ,1,0
11112,633706,4,服务员 爱理不理 喜欢 ,0,0
11116,2501098,8,鱼 味道 正 两个 吃 下次 ,1,0
11117,73798971,2,说 新 用户 减 骗子 再点 蒜 香骨 吃 块 想 吐 好吃 ,0,0
11121,92159107,8,榴莲 炒菜 吃 腻 适合 三个 分 食 ,1,0
11128,73798971,6,过得去 ,1,0
11129,67446384,6,还行 团购 寒酸 丢 丢 东西 ,1,0
11133,74582725,8,买单 时 110 少 一元 退款 下单 付现金 不行 无奈 ,1,0
11137,5638032,6,挺 凑够 十二个 字 ,1,0
11140,633706,2,服务态度 不好   东西     最亏 美团 ,0,0
11142,92159107,8,环境 太窄 服务 人员 态度 ,1,0
11143,164661961,4,加 辣椒 收钱 第一次 收钱 加点 辣椒 收 10 块 醉 口味 ,0,0
11147,633706,9,汤 希望 大大的 改进 喝 咖啡 一般般 ,1,0
11149,73798971,3,越做越 差 便宜 没错 人多 服务态度 满意 牛排 一点 专业 ,0,0
11150,73798971,2,味道不好 上菜 慢 服务员 老说 美团 下单 ,0,0
11154,633706,8,整体 feeling 还算 牛肉 好吃 ,1,0
11155,86045,2,再来 服务态度 无敌 差 20 分钟 七八次 点菜 人理 先 两张 团购 卷 验证 点餐 差 30 多才够 200 服务员 茶点 加菜 没说 茶点 团购 买单 说 团购 验证 退 说 给钱 再点 吃饱 再点 100 菜 补 80 黑店 ,0,0
11158,164166476,2,可不可以 说 螃蟹     挣 昧心 钱 ,0,0
11160,73798971,10,便宜 好吃   牛排 套餐   日式 炸豆腐   芒果 沙冰   罗宋汤 玉米汤 ,1,0
11168,5527472,5,重 口味 QQ 柔情似水 ,0,0
11179,119357852,6,减少 二星 是因为 那区 服务员 女 举单 迎面 不理 真好 服务态度 ,1,0
11180,73798971,4,排 真的 说加 10 块钱 吃 水果 不好 ,0,0
11183,2501098,8,想 吃 烤鱼 跑 北京路 选 辣 尚瘾 吃 探炉 探鱼 想 试试看 这家 有没有 好吃 团 两张 79 元 抵 100 券 吃 232 元 一份 清江 鱼 斤半 加 三个 配菜 一份 店里 推出 名菜 麻辣 小龙虾 味道 总 说 还行 感觉 比前 两家 好吃 辣 刚刚 更大 力度 活动 相当于 八折 赶上 55 折 活动 下次 还会 光顾 ,1,0
11186,164661961,8,贵 ,1,0
11194,156627448,2,味道 菜 冷 鸡肉 柴 ,0,0
11197,633706,8,好像 单点 好吃 不错 两个 吃不完 ,1,0
11199,73798971,6,牛扒 外面 好吃 补 差价 加 钱 牛扒 ,1,0
11204,5527472,6,服务 太差 一副 样子 够气 ,1,0
11210,73798971,2,服务态度 一点 不好 坐下 连水 倒 座位 说 开 服务员 下班 座位 喜欢 坐 坐 吃 叫个 服务 好久 分店 吃   这家 店 最差   服务 味道 番茄酱 分店 建议 分店 学 ,0,0
11212,92159107,8,感觉 吃 太 习惯 体验 风情 排骨 有点咸 ,1,0
11213,620278,4,环境 太吵 卫生 ,0,0
11214,5527472,8,喜欢 这家 焖 锅 味道 ,1,0
11215,4739416,10,好吃 N 次 吃 ,1,0
11220,633706,8,不失 明白 西餐 番茄酱 辣椒 汁 问 服务员 两样 东西 穿 黑衣服 女人 说 黑椒 汁 语 真的 ,1,0
11222,5638032,10,菜太辣 吃 ,1,0
11224,5638032,10,上菜 挺快 服务员 介绍 菜 好吃 ,1,0
11237,633706,6,牛排 太 差劲 感觉 面粉 ,1,0
11242,86045,8,团购 跟店 现场 优惠 味道 ,1,0
11243,633706,8,份量 够 吃 成饱 味道 ,1,0
11244,633706,4,总评 一般般 东西 好吃 饮料 扒 改进 ,0,0
11246,107377267,10,服务到位 棒棒 哒 次 关顾 本店 虾煲 蟹 煲 爱 ,1,0
11248,5527472,8,正 正 三个 人超 汤汁 好棒 收茶 位费 真的 贵 五元 ,1,0
11253,169458693,4,味道 两个 吃 吃 完 份量 足 ,0,0
11254,186581968,2,出品 差 不知所谓 性价比 非常低 ,0,0
11257,2501098,8,涨价 烤鱼 配菜 每份 五块 涨 六块 烤鱼 每斤 36 涨到 38 凉粉 10 涨到 12 反正 涨 块 新菜 蒜泥 白肉 凉拌 茄子 烤鱼 配菜 放在 粘锅 ,1,0
11258,73798971,6,团购 92 升级 加 10 块 周末 加 10 店里 套餐 价格 ,1,0
11259,107377267,4,锅底 加热 吃 一半 凉 差评 ,0,0
11263,5527472,4,感觉 适合 口味 ,0,0
11265,2501098,10,味道 不错 服务 价钱 贵 团购 会员卡 送 饮料 西瓜 意料之外 ,1,0
11271,2501098,2,第二次 吃 点菜 催 加桌 收银 旁 桌子 放 一盘 鱼 占满 空间 鱼超 咸 服务员 旁边 东西 老要 移 椅子 不爽 吃 ,0,0
11273,5527472,8,吃 吃 鸡翅 不太 喜欢 吃   鸡翅   酸辣 土豆丝   手工 面 ,1,0
11274,2501098,10,味道 行   不太辣   最辣 很辣 ,1,0
11275,4739416,8,系甘 咩 特别 ,1,0
11278,5527472,6,点 鱼 好吃 刺多 建议 吃 黑鱼 好点 ,1,0
11282,5527472,10,行 人多 服务 ,1,0
11284,633706,4,马马虎虎 快餐 式 丸子 硬 ,0,0
11289,2501098,6,喜欢 黑乎乎 感觉 还好 ,1,0
11290,2501098,6,环境 不错 鱼 新鲜 味道 不怎么样 好贵 我要 条 最贵 鱼 两百多 ,1,0
11297,91361393,8,服务员 热情周到 口味 满意 特别 喜欢 参 鸡汤 每份 肉 份量 显得 小些   溏 心 番薯   调味 护心 肉   生菜   牛排 骨肉   参 鸡汤 ,1,0
11307,2501098,10,代金 劵 优惠 菜 味道 不错 鱼 真的 做 太 咸 ,1,0
11308,74582725,6,想 吃 发现 涨价 不想 吃 ,1,0
11309,5527472,4,服务态度 深圳 好吃 随意 点菜 ,0,0
11311,2501098,8,味道 不错 店里 Wi Fi 信号 不好 店铺 网络 信号 不好 团 吃力 ,1,0
11313,73798971,4,鱿鱼 筒 超级 好吃 味道 一般般 环境 ,0,0
11315,633706,4,上菜 速度 很快 没什么 吃 周末 牛排 真的 超 问 几分 熟 问要 酱 ,0,0
11318,73798971,2,上菜 很快 环境 不错 排气 做 不好 餐厅 味道 满意 周末 加收 10 元 团购 没说 ,0,0
11319,73798971,6,牛排 鸡中 翅 惨过 路边 烧烤 摊 翻火 炸 一遍 端上来 ,1,0
11320,73798971,6,服务 有点儿 跟不上 喊 听不见 样子 懒懒散散 ,1,0
11324,5527472,10,好吃 入味 值得 一试 肉类 食物 腌制 现场 现做 唯一 肉类 食品 40 几块钱 一份 快肉 实在 太少 没剩 ,1,0
11325,2501098,6,东西 贵 点 一条 清江 鱼 小土豆 小白菜 玩 200   味道 说 好吃 凑合 优惠券 估计 吃 不划算 ,1,0
11327,5527472,10,味道 挺 服务态度 有待 坐 十多分钟 人理 桑心 ,1,0
11328,5638032,8,还行 糖醋 丸子 难吃 一般般 没什么 太 特别 ,1,0
11329,4739416,10,份量 真的 无敌 好吃 真的 值得 加拿大 冰山 蚌蟹 柳 盖饭 ,1,0
11335,158754521,4,东西 入味 淡 上菜 超级 慢 ,0,0
11337,2501098,8,不错 第二次 5.6 人均 消费 60.70 人均 100 ,1,0
11338,633706,10,好吃 五星 ,1,0
11339,2501098,8,服务 估计 培训 ,1,0
11342,2501098,2,差评 特别 服务员 刘桂芳 票单 写 点菜 员 名字 态度 恶劣 搞 吃饭 兴趣 最快 速度 解决 离开 饭店 第一次 吃完饭 完钱 离开 离开 评价 希望 服务 意识 希望 相关 管理层 批评 教育 谢谢 ,0,0
11345,633706,10,去过 味道 OK 就系 服务 麻麻 ,1,0
11349,179658375,2,生气   店里 甲醛 感觉 没散 营业   开发票 说开   下个月   四个 月   月 找 信息 不回   好无语   情况 总该 顾客 说 一声   生气   店里 甲醛 感觉 没散 营业   开发票 说开   下个月   四个 月   月 找 信息 不回   好无语   情况 总该 顾客 说 一声   生气   店里 甲醛 感觉 没散 营业   开发票 说开   下个月   四个 月   月 找 信息 不回   好无语   情况 总该 顾客 说 一声   生气   店里 甲醛 感觉 没散 营业   开发票 说开   下个月   四个 月   月 找 信息 不回   好无语   情况 总该 顾客 说 一声 ,0,0
11350,2501098,8,烤鱼 不错 喔   新鲜   配菜   腊肠 好吃   贵   总体   贵 ,1,0
11354,5638032,10,团购 每次 吃得饱 分量 足 ,1,0
11358,179507699,10,菜品 行 味道 重 口味 味道 适合 广东 口味 海鲜 点 菠萝 海鲜 炒饭 不怎么样 饭太硬 吃 吃 感觉 饭 没熟 感觉 饭 太 硬 服务 环境 挺 人均 消费 挺到 点 一份 小吃 招牌 冬阴功 汤 炒饭 菜 两个 用餐 接近 200 元 ,1,0
11363,5527472,4,好像 做 越来越 差 服务态度 做 黄记煌 越 吃 好吃 希望 改进 ,0,0
11364,5638032,4,行 生日 当天 吃 长寿面 好吃 ,0,0
11368,73798971,6,周末 团购 加收 出品 ,1,0
11370,164166476,8,第三次 吃 很快 ,1,0
11371,42913245,6,,1,0
11376,172239782,9,物美价廉 那天 冷 饮料 郁闷 挺不错 ,1,0
11380,5527472,10,价格 略贵 两个 吃 一点 吃 完 ,1,0
11382,159146980,8,请客吃饭 亲戚 满意 ,1,0
11383,4739416,6,吃 刺身 饭 店 用料 太 少 是因为 团购 关系 饭 原价 48 没人会 吃 三文鱼 薄薄 三片 旁边 阿鲜炉 团购 25 蚊比 料多 ,1,0
11385,86045,8,一般般   喜欢 有待 提高 ,1,0
11386,179658375,8,服务 环境卫生 真材实料 推荐 ,1,0
11387,73798971,6,第一次 还好 第二次 上餐 速度 慢 态度 味道   下次 ,1,0
11389,73798971,4,服务员 态度 ,0,0
11392,2501098,8,口味 说不出 说不出 不好 但饭 热菜 香 店家 追求 菜 香 ,1,0
11397,633706,10,环境 优雅 服务态度 牛扒 不错 水果 拼盘 水果 少 点 团购 意见 两个 栗 米汤 那太腻 两个 喝 ,1,0
11402,73798971,8,为啥 吃 肚子疼 ,1,0
11403,73798971,8,好吃 炸豆腐 真的 味道 奇怪 ,1,0
11404,73798971,8,环境 唯一 朋友 坐 十分钟 服务员 点餐 ,1,0
11406,5638032,9,吃 样 东西   撑 走 ,1,0
11410,5527472,6,好淡   酱汁 一点 浓   朋友 说 几家 区别 好大 ,1,0
11411,5527472,8,人多 服务员 服务 真的 想 差评 ,1,0
11412,5527472,8,味道 微辣 挺辣 ,1,0
11416,5527472,8,晚上 九点 多去 好长时间 吃 两个 吃 200 ,1,0
11417,5638032,10,服务 量 ,1,0
11418,5527472,10,好吃 太 好吃 肉 多一点 吃 菜单 换 习惯 ,1,0
11421,5527472,8,味道 不错 环境 服务员 态度 其他人 没什么 笑容 希望 其他人 改进 ,1,0
11422,73798971,10,行 汤 好喝 不行 不行 ,1,0
11425,156627448,10,吃 榴莲 鸡 请 龙凤 味道 正 ,1,0
11427,5527472,6,口味 普普通通 说 太 喜欢 ,1,0
11435,164166476,10,好吃 ,1,0
11446,74582725,10,好吃   好吃   好吃 榴莲 披萨   榴莲 西米露   真 希望 家乡 开 个店 ,1,0
11447,633706,8,第一次 本来 没抱 太大 希望 结婚 上菜 ,1,0
11452,2501098,2,开心 用餐 烤鱼 咸 感觉 吃盐 ,0,0
11457,2501098,8,味道 不错 虾 吃 挺 可惜 ,1,0
11458,107377267,9,煲 好吃 服务 ,1,0
11461,633706,4,难吃 牛排 说 牛排 不如说是 炖牛肉 来得 接受 苍蝇 飞来飞去 饿 真的 吃不下 ,0,0
11462,73798971,2,肉 吃 失望 ,0,0
11463,5527472,1,分量 超级 少 三人餐 148 六个 鸡翅 六块 薄 鱼 肥牛 几块 一点 不划算 全是 配菜 晕死 ,0,0
11464,5527472,8,大型 商城 分店 ,1,0
11468,158754521,10,上菜   东西 好吃   几次 ,1,0
11471,633706,10,第二次 团购 说 味道 好吃 不用 说 证明 ,1,0
11474,4739416,8,三文 腩 刺身 好食 大件 新鲜 刺身 盖饭 大碗 火炙后 香 沙拉酱 加 左 加 态度 值得 ,1,0
11475,633706,8,牛扒 不错 铁板 吃 饱饱 ,1,0
11478,5527472,8,不错 团购 茶位 费 团购 卷 ,1,0
11484,4739416,8,大碗   各样 品种   吃 火焰 喷熟 ,1,0
11487,5527472,2,好吃 ,0,0
11491,2501098,8,每次 吃 蒜 香 没点 味道 反正 蒜 香 好吃 不想 更换 味道 ,1,0
11495,5527472,8,味道 好吃 感觉 深圳 那家 好吃 还好 价格 ,1,0
11502,5527472,2,进门 半个 小时 终于 有人 开炉 发现 炉子 坏 半个 小时 终于 有人 帮忙 换 位子 一行 搬 东西 想 说 醉 ,0,0
11505,2501098,8,香锅 虾 炒 包菜   不错   烤 桂鱼 特别 好吃   入味 ,1,0
11509,73798971,10,广州 好吃 牛排 店 ,1,0
11514,633706,6,牛排 前好 外 东西 合胃口 ,1,0
11515,164661961,6,一般般   量 真的 味道 只能 说 ,1,0
11517,5527472,7,这家 服务 差 到极点 份量 环境 服务 太 差 服务员 黑脸 ,1,0
11518,73798971,2,服务员 走 请问 教 做 服务员 态度 做 服务员 家里 做 啃老族 轻松 没人 眼色 ,0,0
11519,2501098,7,勉强 行 ,1,0
11521,164409108,10,等位 早到 不用 等位 点 等位 手机 关注 公众 号 罗号 ,1,0
11524,107377267,6,520 女生 点 套餐 想 吃 两种 口味 锅 明虾 锅 排骨 锅 战斗力 不行 吃锅 吃 一半 不到 虾 锅 虾 吃 完 底下 配菜 动 排骨 偏咸 剩 一半 吃 四个 女孩子 点 锅 加点 小吃 饮料 人均 消费 50 不到 抵食   开胃 酱 萝卜   明虾 煲 ,1,0
11525,5638032,10,上菜 稍微 慢 点 味道 没得说 试 马铃薯 丸子 香口 菜 够 火候 吃 完才 记得 拍照 四个 吃 200 零几 团 两张 券 折后 160 划算 ,1,0
11531,158754521,4,吃 肉 蟹 煲   两人 吃 完 难过   吃 完 回去 途中 朋友 两个 肚子痛   中途 找 厕所   早上 吃 东西   吃 本店 状况 ,0,0
11535,5527472,4,服务态度 不怎么样 ,0,0
11536,5527472,8,挺   晚 座位 ,1,0
11537,2501098,8,吃 太 够 斤 咯 ,1,0
11538,73798971,8,环境 还好 口味 不错 孩子 喜欢 服务员 少 忙 喔 周六 日 不用 加收 10 元 更好 ,1,0
11539,73798971,8,节假日 加收 10 元 过年 不用 ,1,0
11541,74582725,8,晚 不用 排队 味道 肉骨 茶 胡椒 味重 一点 鸡肉 沙爹 味道 淡 服务 ,1,0
11545,5527472,10,味道 重 吃 行 工作日 吃 不用 等位 ,1,0
11547,92159107,8,位置 久   店   吃 很饱   服务态度   喝 东西 丢 丢 酸   菠萝 海鲜 饭 好吃   荷叶 爆鸡 一般般   魔鬼 鱼 舔 酱会 好吃   酱 咸   炒菜   菠萝 饭   空心菜 ,1,0
11548,633706,8,好像 失 水准 牛扒 有股 鱼腥味 厨师 煎 完鱼 忘 洗 锅 ,1,0
11550,633706,6,特地 赶来 吃 牛排 真的 失望 牛排 明明 说 七分 熟 端上来 全熟 熟 厨师 心情 不好 好客 老板 满意 ,1,0
11554,107377267,2,虾 太 新鲜 虾线 感觉 虾 干净 新鲜 吃 死 虾 感觉 煮 东西 黏糊糊 吃 回来 拉肚子 吃 虾 锅 算 做 最差 ,0,0
11556,73798971,4,服务 不怎么样 发票 服务员 介绍 错 承认 ,0,0
11557,164661961,8,不错 不错 牛肉 感觉 套餐 店里 价格 优惠 人餐 茶味费 照收 人分 一碗 米饭 份量 少 z ,1,0
11558,633706,10,味道 还好   价格 贵   团购 不错 提前 理 ,1,0
11562,2501098,10,吃 东西 好吃好喝 好好 小心眼 ,1,0
11565,5638032,8,铁板 牛肉 热 现 炒 ,1,0
11574,5527472,8,说 微辣 过辣 坐 门口 不到 屋里 安排 卫生间 走 厕所 回来 吃 感觉 ,1,0
11577,2501098,6,周末 特别 排队 吃饱 赶人 走 味道 贵 两个 吃 200 元 吃 ,1,0
11581,107377267,2,我带 两个 弟弟 三个 人去 吃 点 六人份 喜欢 吃 蟹 牛蛙 牛蛙 肉质 很差 蟹 感觉 烂烂 好像 新鲜 配菜 好吃 好吃 拍照 好看   一点 抵挡不住 差评 难吃 ,0,0
11582,2501098,10,,1,0
11584,5527472,6,服务 真心 不好 特别 慢 ,1,0
11589,179658375,4,菜 服务员 热情 味道 一般般 ,0,0
11597,179408908,8,份量 很足 排骨 味道 烧鸡 味道 偏淡 ,1,0
11598,5527472,8,没要 辣 味道 第一次 尝试 拉面 服务员 扯 挺 有趣 北京路 天河城 店好 热 ,1,0
11606,2501098,7,上菜 速度 服务态度 味道 偏咸 ,1,0
11607,5527472,4,东西 一女 说 火关 礼貌 ,0,0
11608,633706,5,麻麻 ,0,0
11609,2501098,6,等候 时间 过长 中桌 三个 一个多 小时 忙中出错 弥补 什锦 炒饭 上成 酱油 海带 青笋 放香锅 里 单独 服务员 态度 不用 顾客 说 撤退 换 香锅 味道 鸡翅 枯 小龙虾 整体 味 很棒 美中不足 小龙虾 虾线 开一 小刀 取掉 完美 顾客 拨 小龙虾 小龙虾 鲜 辣 入味 服务 意识 不错 部长 认真负责 服务员 热情 礼貌 等待 时间 太 长 一扎 弥补 心灵 疲惫 希望 出台 预约 活动 减少 等位 时间 江 团鱼   金银 馒头                                       口水鸡   麻辣 小龙虾 ,1,0
11614,86045,8,分量 味道 接受 特色 ,1,0
11615,90908955,2,贵   服务 不好   下次 ,0,0
11616,633706,6,挺好吃   划算 汤   忌廉 玉米浓汤     不太 好喝 全 浪费 ,1,0
11619,5638032,2,下次 最差 一家 九毛 分店 ,0,0
11627,73798971,10,说好 味道 棒棒 哒 下次 ,1,0
11631,2501098,10,上错 鱼   吃掉   小姑娘 打折 ,1,0
11633,107377267,4,新鲜   味道 一般般   环境   饮料 挺 好喝 ,0,0
11634,633706,8,位置 找 牛排 份量 足 价格 贵 味道 ,1,0
11637,107377267,6,服务态度 较差 带到 座位 人理 想 点餐 没人 迫不得已 点 美团 ,1,0
11642,5638032,6,服务员 态度 上菜 很快 不用 排队 菜 五花肉 焖 花卷   京酱 肉丝   金瓜 小米粥   山西 豆酱 蒸 黄鱼   合 口味 ,1,0
11644,2501098,10,服务 说 送 点心 倒水 吃 水果 送 吃 220 多三人 代金券 真心 贵 冲着 蓝莓 山药 ,1,0
11645,179658375,4,第二次 那种 椰子 水 怀疑 兑水 ,0,0
11646,5527472,10,团购 两个 卷额 补 五十块 吃 开胃 味道 好吃 辣味 服务 不错 忘记 帮 我点 菜 下次 吃 大爱 焖 锅 ,1,0
11647,73798971,2,味道 难吃 服务 懒散 出品 恶劣 未曾 一家 西餐厅 吃 钢丝 经理 解析 说 洗碗 姨洗 留下 语 反问 客人 解决 请问 经理 总体 差 ,0,0
11649,633706,6,份量 味道 人去 吃 ,1,0
11650,86045,8,果个菇 菌 火锅 好香 浓 贵 左 D 耐 唔 耐吃餐 接受 珍珠 蚝 貌似 大只 左少少   落 新鲜 一熟 左 缩水 服务态度 算 ,1,0
11651,633706,10,牛排 鸡排 太腻 汤 好喝 ,1,0
11655,5527472,8,晚 少 点 锅 吃 感觉 组合 锅 不划算 点 搭配 一锅 划算 点 ,1,0
11661,73798971,6,牛排 嫩 滑 香口 份量 足 不好 地方 就系 节假 加收 10 元 注明 坑 感觉 ,1,0
11664,2501098,8,味道   没什么 特别 ,1,0
11667,2501098,4,坑   98 鸡   难吃 爆 ,0,0
11668,5638032,10,等位 上菜 味道 ,1,0
11670,5638032,6,偏咸 一如既往 不错 样子 酱骨   铁板烧 水晶 粉   京酱 肉丝   西北 面皮 ,1,0
11673,633706,10,第二次 团购 味道 不错 团购 ,1,0
11678,5527472,4,  环境 还好   吃 鱼 吃 他家 ,0,0
11683,164409108,8,听说 牛肉 锅 出名 顺路去 试试 还好 中午 听说 晚餐 估计 等位 小时 冲着 网红 牛肉 锅去 每桌 同款 锅 味道 真的 不错 特别 拉丝 芝士 丸 懂 操作 店员 亲子 指导 聪明 一学 ,1,0
11684,5527472,4,分量 少 上菜 慢 味道不好 增加 菜 ,0,0
11688,164661961,6,牛腩 牛杂 好吃 量 太少 垫 厚 一层 萝卜 饮料 打包带 走 杯子 装 ,1,0
11694,73798971,4,牛排 配 饼 不错 水果 很坑 自助 晾 苍蝇 蚊子 新鲜 ,0,0
11702,164409108,10,朋友 第二次 地方 好好 找 交通 地方 装修 特色 霜降 牛 套餐 新鲜 牛肉 放 电磁 锅 特制 汤 熟后 放入 碗 里 生蛋 味道 好极 拼盘 冬菇 豆腐 玉米 面筋 起士 浓球 咬 汁液 晒满 一碟 蕨饼 松松软软 味道 好好 这餐   澳洲 霜降 牛肉   蕨饼   起士 爆浓球   今半流寿 喜锅   套餐   千层 豆腐   蔬菜 拼盘 ,1,0
11703,179408908,2,服务态度 不好 环境 菜 质量 有待 提高 ,0,0
11706,5638032,6,味道 服务 环境 连锁化 味道 ,1,0
11711,86045,6,味道 咖喱 虾用 冰 鲜虾 太 难吃 吃不下 下次 不去 ,1,0
11712,73798971,8,10 点 准时 赶人 牛排 面 太 硬 希望 选择面 熟度 ,1,0
11715,5638032,4,吃 腻 增加 点 菜色 ,0,0
11721,73798971,6,每次 感觉 咋样 ,1,0
11730,5527472,5,反对 撒娇 抉择 痕迹 撒 眼睛 无关 v   广告 ,0,0
11732,2501098,8,偏咸 重 口味 接受 价格 适一 等位 ,1,0
11739,86045,8,味道 算 店家 算 态度 太多人 服务员 ,1,0
11740,5527472,10,口感 不错 啊啊啊 啊啊啊 喔 喔 喔 喔 喔 ,1,0
11741,158754521,6,自我感觉 天河 百货 好吃 味道 ,1,0
11743,164166476,4,蜡烛 煮 太 冷 不热 好吃 鸡爪 实在 太 地瓜 丸 不错 ,0,0
11744,92159107,4,点 猪肚 肉骨 茶 超难食 ,0,0
11747,2501098,10,味道 鱼 好吃 那天 朋友 过生日 庆祝 ,1,0
11749,4739416,8,  几好 食   下次 光顾   耶 ,1,0
11758,5527472,8,服务员 服务 上菜 时间 太慢 ,1,0
11762,67446384,8,味道 不错 半只 鸡 不用 点 小菜 饮料 稍微 贵 点 当天 醃 萝卜 开口 问才 回事 摇滚 三宝 芝士 口味 有薯 块 鸡块 芝士 年糕 ,1,0
11765,107377267,2,太 垃圾 难吃 剩下 一堆 服务员 态度 真差 恶心 叫个 东西 几百年 老板 小学 毕业 垃圾 管理 ,0,0
11766,5527472,4,太辣 点 香 辣味 辣哭 ,0,0
11767,73798971,4,牛排 牛肉 味 服务态度 一般般 ,0,0
11768,107377267,10,服务员 小姐姐 人超 狂 推 ,1,0
11770,633706,8,不知所云 说 ,1,0
11772,86045,6,不太 划算 ,1,0
11781,73798971,6,味道 试一下 ,1,0
11783,86045,8,习惯 好评 味道 支持 ,1,0
11787,633706,6,好吃 牛排 太熟 选择 成熟   香芋 地瓜 丸 ,1,0
11794,5638032,2,好吃 感觉 吃 花 两百多 关键 吃饱 面 一点 好吃 酸菜鱼 垃圾 开心 聚餐 吃 东西 满意 ,0,0
11795,86045,8,两个 吃不完 口味 咖喱 好吃 ,1,0
11797,5527472,6,很差 买 代金 卷 凑 过数 一张 代金券 菜 ,1,0
11798,5527472,4,味道 服务 不想 说 不理 环境 下次 咯 ,0,0
11801,633706,10,吃 ,1,0
11807,633706,8,牛扒 感觉 新鲜 环境 服务 还好 地方 不算 难 找 下次 ,1,0
11817,633706,10,还行 汤 好喝 牛排 没问 几分 熟 ,1,0
11818,172239782,6,鱼肉 不像 鱼肉 味道 太粉 ,1,0
11824,5527472,4,嗜辣 味道 真的 请 朋友 吃饭 团购 还花 500 不划算 ,0,0
11825,2501098,2,味道 咋样 食材 价格 稍贵 环境 不好 太吵 ,0,0
11833,5527472,2,口味 上菜 速度 慢 服务员 态度 不好 爱理不理 ,0,0
11834,633706,6,味道 环境 不好 ,1,0
11836,73798971,4,第二次 吃 味道 闻着 吃 上次 整体 不错 ,0,0
11839,5527472,10,依然 好吃 第二次 吃 味道 好好 三大 一小 吃 200 ,1,0
11843,169458693,4,团购 东西 区别 团购 感觉 肉 新鲜 ,0,0
11847,187419272,8,好吃 ,1,0
11852,633706,10,第一次 光顾 味道 淡 点 勉强 服务态度 挺 ,1,0
11859,5638032,4,真心 好吃   沙拉 失败   还贵   骨架 肉 死   很难 下咽   失败 咯 ,0,0
11862,164409108,10,今崎烧 寿喜 烧 专门店 ,1,0
11868,4739416,10,上菜 特别 三文鱼 刺身 每次 必点 味道 特别 鲜美 量 特别 足 好评 ,1,0
11872,5527472,10,好吃 必点 牛肉 肥肠 红薯 ,1,0
11877,158754521,4,套餐 划算 口味 差 蟹 煲 入味 建议 别省 那点 加热 加热 吃 一点 吃 一半 冷锅 配料 莲藕 喜欢 马铃薯 入味 饮料 太水 服务 五颗星 周到 温柔 ,0,0
11879,5527472,8,人多 好慢 虾 好多 ,1,0
11882,95652015,8,零食 ,1,0
11885,633706,6,失望 吃 孩子 喜欢 肉 差 好多 铁板 热 ,1,0
11886,633706,10,,1,0
11887,160789530,2,存款 消费 绑架 消费 恶性循环 ,0,0
11889,86045,2,服务 差 上菜 慢 一点多 店 挺 找 位置 招呼 找 服务员 站 分钟 有个 服务员 说 收拾 坐下   20 分钟 有人   饭店 忍 一点多 点 买 美团券 吃 完 走 心想 很快   老板娘 服务员 验证 券   足足 50 分钟   找 三四个 服务员 催 下单 老板娘 服务员   想 火锅 厨房 端 店里 客人 寥寥可数 吃 完 结账   收银 减去 付过 美团券 三次 结账   醉 ,0,0
11893,633706,10,量 ,1,0
11900,2501098,4,味道 一般般 烤鱼 一点 配菜 ,0,0
11901,2501098,8,麻辣 香锅 还行 服务员 点菜 时 两次 菜点 错 语 ,1,0
11904,633706,8,味道 份量 挺大 吃不完 ,1,0
11907,2501098,8,味道 行   皮蛋 豆腐 全是 豆腐 皮蛋 60 块 虾 几个 烤鱼 不错 ,1,0
11918,158754521,6,很油 很腻 ,1,0
11920,164409108,10,位于 粤海 仰忠汇 楼 十一点 店 正式 开门 等候 十一点半 下单 两个 麻 甩佬点 霜降 牛肉 套餐 一份 前菜 一份 原味 厥 饼 一份 日式 炸 肉饼 一份 樱花 虾饼 一份 霜降 牛肉 一共 205 大众 团购 代金券 95 折 菜品 分量 挺 特别 霜降 牛肉 炸 肉饼 新鲜出炉 芝士 肉丸 惊喜 来到 操作 店员 热情 帮 煮 一份 牛肉 味道 好吃 动手 店内 日式 装修 舒适 空调 舒服 两个 男生 吃得饱 性价比 高 值得 下次 觅食   澳洲 霜降 牛肉   墨汁 芝士 丸 ,1,0
11922,633706,10,喜欢 沙拉 换成 水果 沙拉 更是 好上加好 强烈建议 几个 套餐 选择 ,1,0
11924,4739416,10,好吃 z 老板 好客 下次 ,1,0
11925,5638032,10,东西 好吃 豆角 焖 面有 一点 酸 呼和浩特 吃 京酱 肉丝 分量 ,1,0
11927,2501098,8,味道 服务 上菜 很快 排队 超时 饮料 送 ,1,0
11949,2501098,4,环境 不好 吵 上菜 太久 做好 菜 咸 价格 便宜 想象 中 实惠 两个 吃 150 不划算 服务 ,0,0
11950,5638032,4,地方 太小       太挤 上菜 速度 太慢 吃饱 发现 菜 没上 ,0,0
11953,633706,2,服务态度 差 吃 头发 服务员 狡辩 味道 不好 再也 不去 ,0,0
